feature_a,feature_b
90.73012981491705,17.020632122964322
130.34984085845198,155.33956313645078
108.58346826006702,48.57192621862874
97.69229721832998,57.26927472416903
91.07460436053677,25.653638256656425
99.40725093759241,150.59052849669533
89.3827353423726,29.6655676056954
89.75560553548208,8.724851555569522
117.77836863231511,23.256265441792
104.36302216199724,36.91960807150483
112.6034105619849,1.379872792563737
127.05853426853614,16.320049439281387
96.9347185532352,38.59224471589401
93.42864244274796,89.72711365864657
74.79972479405126,15.64964190665436
124.1456976912159,109.96085658169216
98.51964521868015,121.27134361310459
103.54209812971305,4.106825620873932
118.02427695026752,115.03191311913609
124.90058260072792,1.7535994802466837
101.43801508722454,56.246061399551145
105.70252516113244,141.62071292049762
99.87212504767275,26.771692471565338
115.82200366719691,53.7565728292955
83.16403174503722,54.822560017560136
89.78696901520473,51.48839742435645
98.88508770066991,57.68386982498804
113.00641535725586,7.074708623163294
73.64832672590698,81.28839926359053
97.64597030781977,56.182400897753254
119.1764282195231,34.632541742436366
115.05159762521616,127.5312040903113
100.80164346748245,1.3918468241903246
85.94581966142142,46.00186882530282
106.93257503666192,2.2449735633143417
99.980590975996,74.92784592255437
117.47558932159019,208.47883268520897
116.13543675371918,34.38264844439931
113.19467910101606,24.782198085765824
99.46863572913776,8.242975537093418
114.3552840297917,10.981269195779708
104.79493274771362,49.18160519765163
118.78841778347345,25.218292247638228
98.0004378637555,42.7615341950065
98.9291177079984,188.66575883789315
109.02315914654002,142.2125385052048
107.37051508658095,111.83949668363799
91.0847821505098,57.09623637074287
109.67227171067809,20.112128643103926
107.98321599246302,9.933724764106088
99.88833512476945,25.584763770788026
107.62237108550597,20.742729168081027
125.95992145817587,195.2267073335845
92.50833405934816,49.11507723502303
91.8355747816504,102.05910706123998
86.17876167208428,13.355605580608533
120.60690620510125,6.772463864077846
111.32619314023239,14.031770028242645
108.53914909817416,4.445202175535913
100.28306314067028,153.6426914152745
110.53982833350031,12.434487970430743
101.71711823116857,51.28835427529944
86.46823339673674,79.39844419309271
92.97332641289131,54.62869945828631
91.39482597329894,53.77301475119054
98.47337812742333,100.4467717783001
114.03942350254128,10.538914894462762
110.79437241877473,10.426808514521023
123.9756337962404,56.47889918381783
115.56461619136857,71.92506993022671
101.53504238826125,114.11981301520292
99.10377208138844,65.31431309947205
108.46703339469953,28.56520708327401
101.04248307275091,87.21659314103114
86.56069040575407,42.529777118527065
123.9138073334009,48.16039372506517
126.16593826702896,8.016963577435407
115.23070100679084,48.78101349620139
120.47485124885377,43.37038009953335
115.04716869256342,49.042506526132634
95.17053898757172,29.14268016869532
105.784042168216,14.584144851127398
104.10518068983578,24.293379880803545
110.65710186087094,48.245987033805406
98.97852961928648,64.38835106695213
118.16968831182032,11.346739021985279
88.47838104622278,89.89715961550259
113.99592125399954,88.19565867720684
95.67852581492,12.046226471727492
80.13565631940818,58.09738256076112
78.68203028402925,198.08933473450566
106.99259917391585,20.792866383987434
114.648652403625,22.186716803383625
75.93929198104284,38.4202291857285
79.49676503180712,41.11472746195689
118.64368036621683,185.54503932223872
121.12195457932982,12.138576017220702
94.3903373878578,3.70265954127335
126.6962261576669,8.20437289075171
114.45634593809581,29.758595067656543
107.92143060228689,18.335464393651222
116.50333658848398,123.54231317517421
141.28221591112876,20.80076342568665
90.74743522333794,28.509712703405263
86.88913092845878,24.508333127066454
112.8962765485309,4.72488464656582
110.65660549261986,30.359701276593256
84.39610637492834,16.429201949414676
99.61229013664885,134.05871016242568
94.7825380924539,58.679809213049985
107.90382185276624,113.14917388806363
101.83182749562421,107.75009493857743
102.98432630992804,116.60781593054817
87.93328613861027,9.97670556825229
101.17344433742352,3.6408068872655663
115.1481530395402,48.34614775677031
116.9854617378451,0.8555963557042277
91.53351297812935,99.61216186461651
97.6655460566786,39.65572428423544
105.75016430007203,25.003816158705504
115.34184770134203,9.127877436180938
111.40647008863927,147.60029674764192
83.88490434484748,62.02980725131339
109.38304631233436,14.836565520006365
83.30692303823322,2.934253128755315
114.40569728893387,13.466346766729782
70.73109613539268,45.50153683703986
123.25369254564042,69.69395095366949
125.64597230468874,203.79709906562704
110.43091217673118,122.85566111179607
110.99637393304788,57.164387405903334
132.5035391599419,56.76086973189417
107.04526161117349,91.50425196242428
109.51190092139885,20.871149867674564
116.80433743226702,8.791419053390147
115.51940099529209,14.23852082667877
117.05384520954159,67.14338644213655
100.00959583799124,83.84718882829797
111.74908095447917,0.6758454328475754
86.5343456633096,67.69382325634676
117.49028120691888,28.431188775446806
106.78519521123914,156.34065941007515
96.11182336342418,10.542849661455646
